# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# visualizações por faixa etária-vizualizações por faixa etária,,,,,,,,,
# 20240101-20240131,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
Tarifa Social de Energia espera por quase 88 mil famílias no RN - Tribuna do Norte,172,0,0,0,0,0,0,172,
"Tarifa de ônibus de Natal será de R$ 4,50 a partir de segunda-feira - Tribuna do Norte",49,0,0,0,0,0,0,49,
Tarifas de embarque do Aeroporto de Natal ficarão até 27% mais caras - Tribuna do Norte,1840,174,95,101,101,89,37,2437,
"Tatiana Flor lança nova coleção ""Trama"" de Tote Bags by Tatiana Flor Studio - Território Livre",217,0,0,0,0,0,0,217,
"Taxa de desemprego fica em 7,4% no trimestre até dezembro, afirma IBGE - Tribuna do Norte",34,0,0,0,0,0,0,34,
"Tebet diz que Orçamento é plausível, após relatório do TCU - Tribuna do Norte",48,0,0,0,0,0,0,48,
Tecnologia monitora sinais vitais de pacientes de forma automática - Tribuna do Norte,903,40,37,43,20,16,21,1080,
Telefone do Samu Natal enfrenta problemas; saiba como acionar a urgência - Tribuna do Norte,128,20,0,0,0,0,0,148,
Telescópio James Webb capta imagens de 19 galáxias com resolução inédita - Tribuna do Norte,122,0,0,0,0,0,0,122,
"Tempestade solar pode causar colapso na internet por meses, segundo pesquisador - Tribuna do Norte",56,0,0,0,0,0,0,56,
Tempo quente deve ter cuidado redobrado - Tribuna do Norte,239,27,22,0,0,13,0,301,
Tempos de fotonovelas - Tribuna do Norte,22,0,0,0,0,0,0,22,
Tendências Promissoras: O Turismo Brasileiro em 2024 - Tribuna do Norte,21,0,0,0,0,0,0,21,
Tendências de liderança para 2024; confira as dicas - Tribuna do Norte,99,0,0,0,0,0,0,99,
Terceirizados da UFRN ocupam reitoria em protesto por atrasos em pagamento de salário - Tribuna do Norte,1538,102,68,68,36,43,46,1901,
Terceirizados da UFRN ocupam reitoria em protesto por atrasos em pagamento de salário; veja Drops - Tribuna do Norte,167,12,0,0,0,0,0,179,
Terceirizados do Governo avaliam paralisação por atraso nos salários - Tribuna do Norte,2028,138,69,82,76,46,40,2479,
Terezinha de Jesus festeja 70 anos em live - Tribuna do Norte,22,0,0,0,0,0,0,22,
Terremoto no Japão: alerta de tsunami se estende para Rússia e Coreia do Sul - Tribuna do Norte,797,36,34,49,30,38,11,995,
Território Livre - Jornalismo com Personalidade,29999,2381,1381,1798,1034,1135,220,37948,
Terça de Felicidades - Território Livre,1200,76,50,68,0,46,0,1440,
Terça de carnaval tem a Banda do Siri na Redinha Velha - Território Livre,108,0,0,0,0,0,0,108,
Tese do 'Brasil voltou' será testada no Fórum Econômico de Davos - Tribuna do Norte,101,0,0,0,0,0,0,101,
Tesouro Nacional e BB lançam ação para educação financeira de mulheres - Tribuna do Norte,21,0,0,0,0,0,0,21,
Tesouro Nacional estima rombo de R$ 6 bilhões em estatais no primeiro ano de Lula - Tribuna do Norte,22,0,0,0,0,0,0,22,
Teto flexível: Ministério Público do RN está entre os maiores salários do Nordeste - Território Livre,130,0,0,0,0,0,0,130,
"Thaysa Flor, Fabiana Wollner e Letícia Spiller pilotam tarde de moda em torno LECIA - Território Livre",449,0,0,0,0,0,0,449,
The Best: Messi é eleito o melhor jogador do mundo pela oitava vez - Tribuna do Norte,91,0,0,0,0,0,0,91,
The Voice USA volta com nova bancada de jurados - Tribuna do Norte,35,0,0,0,0,0,0,35,
Thereza Collor volta às páginas nacionais por briga de herança do pai - Território Livre,165,0,0,0,0,0,0,165,
Thiago Spice aposta na classificação do ABC - Tribuna do Norte,859,37,24,51,45,43,0,1059,
Titina Medeiros e Cesar Ferrario celebram sucesso em festa de novela da Globo - Augusto Bezerril,27,0,0,0,0,0,0,27,
"Toc-Toc: Propaganda do Governo faz ""deboche"" com operação da PF e recebe críticas até de aliados - Território Livre",102,0,0,0,0,0,0,102,
Todos os sentidos de Belchior - Tribuna do Norte,22,0,0,0,0,0,0,22,
Top Natal premia marcas mais lembradas pelos natalenses; veja vencedores - Tribuna do Norte,31,0,0,0,0,0,0,31,
Torcedor do Baraúnas morre após ser baleado durante comemoração de vitória sobre o Potiguar - Tribuna do Norte,642,61,42,38,37,44,14,878,
Torcedores vazam lista de reforços do América - Tribuna do Norte,15,0,0,0,0,0,0,15,
Touros recebe estúdio de TV a céu aberto para celebrar o verão na tela da Globo - Blog do Heitor Gregório,28,0,0,0,0,0,0,28,
Trabalhadores da limpeza recebem salário atrasado e retomam atividade na UFRN - Tribuna do Norte,302,25,15,16,0,11,0,369,
Trabalhadores de Ponta Negra cobram melhorias - Tribuna do Norte,178,0,0,0,0,0,0,178,
Tradicional Árvore de Mirassol será acesa hoje - Tribuna do Norte,183,19,0,0,0,0,0,202,
Tradição que se vai: Salomé Lanches encerra atividades no final de fevereiro - Blog do Heitor Gregório,120,0,0,0,0,0,0,120,
Tragédia no Recife - Tribuna do Norte,26,0,0,0,0,0,0,26,
Transações bancárias por DOC serão encerradas em 15 de janeiro - Tribuna do Norte,470,56,30,36,19,14,0,625,
Transferência bancária por DOC termina nesta segunda-feira - Tribuna do Norte,141,16,0,0,0,0,0,157,
Transpasse inicia cadastramento das carteiras de estudante no RN - Tribuna do Norte,314,22,0,0,0,0,26,362,
Trastevere é uma festa - Território Livre,96,0,0,0,0,0,0,96,
Trecho da Avenida Industrial João Francisco Motta será interditado nesta segunda (29) - Tribuna do Norte,388,29,18,30,0,17,0,482,
Trecho da avenida do Contorno será interditado a partir da próxima segunda (22) - Tribuna do Norte,2501,130,107,112,95,90,29,3064,
Trecho da rua Jaguarari vira mão única a partir deste sábado (20) - Tribuna do Norte,261,10,0,11,0,0,0,282,
Trecho da rua Jaguarari vira mão única a partir deste sábado (20); saiba - Tribuna do Norte,1507,101,52,85,57,61,61,1924,
Trecho da rua Jaguarari vira mão única a partir deste sábado - Tribuna do Norte,7417,480,310,322,331,292,131,9283,
Trecho da rua Ulisses Caldas terá trânsito alterado a partir desta segunda (29); saiba - Tribuna do Norte,55,0,0,0,0,0,0,55,
Trecho da rua Ulisses Caldas terá trânsito alterado a partir desta segunda-feira (29); saiba - Tribuna do Norte,2350,113,90,128,125,86,30,2922,
Trecho de 50km da rodovia RN-226 será federalizada - Tribuna do Norte,16,0,0,0,0,0,0,16,
Trecho de rodovia estadual está deteriorado e ameaçado de desabar; veja vídeo - Tribuna do Norte,40,0,0,0,0,0,0,40,
Trecho de rodovia estadual está deteriorado e ameaçando de desabar; veja vídeo - Tribuna do Norte,32,0,0,0,0,0,0,32,
Trecho de rodovia estadual está deteriorado e ameaçando desabar; veja vídeo - Tribuna do Norte,1741,74,82,71,61,70,23,2122,
Treinador do Potiguar de Mossoró cobra concentração da equipe - Tribuna do Norte,388,0,0,0,13,15,0,416,
Tremores no idoso - Tribuna do Norte,13,0,0,0,0,0,0,13,
"Tribunal de Haia começa a julgar Israel, acusado de genocídio em Gaza - Tribuna do Norte",69,0,0,0,0,0,0,69,
"Tributação de compras de até US$ 50 pode bancar desoneração da folha, diz Fiemg - Tribuna do Norte",29,0,0,0,0,0,0,29,
Tributos em atraso podem ser quitados com descontos - Tribuna do Norte,284,20,16,14,13,11,0,358,
Tricolor anuncia acordo com o argentino Marchesín - Tribuna do Norte,76,0,0,0,0,0,0,76,
Tricolor faz a negociação mais cara entre nordestinos - Tribuna do Norte,132,15,0,13,0,0,0,160,
Trinta senadores criticam evento alusivo aos atos do dia 8 de janeiro - Tribuna do Norte,405,25,13,33,26,26,0,528,
Trinta suspeitos são presos por traficar drogas no RN - Tribuna do Norte,23,0,0,0,0,0,0,23,
Trivela do Asa de Águia reúne natalenses e turistas na Vila Folia - Tribuna do Norte,24,0,0,0,0,0,0,24,
Troca de tiros entre PM e bandidos deixa dois mortos na comunidade Beira-Rio - Tribuna do Norte,17,0,0,0,0,0,0,17,
"Trump vence em Iowa, primeiro teste nas prévias do partido Republicano - Tribuna do Norte",109,0,0,0,0,0,0,109,
Três grandes do Rio usamos times mistos no Carioca - Tribuna do Norte,73,0,0,0,0,0,0,73,
Turismo e conversa fiada - Tribuna do Norte,373,20,20,14,11,33,0,471,
Turismo só se faz com estradas - E-Turismo,23,0,0,0,0,0,0,23,
Turista da Paraíba é baleado após policiais atirarem em táxi no litoral do RN - Tribuna do Norte,586,64,69,61,61,64,0,905,
Turista de Roraima que morreu ao cair de falésia em Pipa é identificada - Tribuna do Norte,3986,483,395,322,372,318,109,5985,
Turistas passam a pagar taxa sobre passeios na praia de Pipa - Tribuna do Norte,3600,196,134,152,141,110,36,4369,
Turistas reclamam de falta de organização de Ponta Negra - Tribuna do Norte,62,0,0,0,0,0,0,62,
Turistas reclamam de preços na praia de Ponta Negra - Tribuna do Norte,31,0,0,0,0,0,0,31,
Turnê da banda Lagum chega á Natal - Tribuna do Norte,71,0,0,0,0,0,0,71,
Técnica de enfermagem se torna 1ª mulher condutora de ambulância do Samu RN - Tribuna do Norte,9139,347,263,306,180,125,115,10475,
Técnico do ABC reprova desempenho do time - Tribuna do Norte,1168,46,41,38,52,51,12,1408,
Técnico em radiologia é preso suspeito de importunação sexual contra duas mulheres em hospital - Tribuna do Norte,1382,132,126,91,67,59,23,1880,
UBS em Parnamirim passa a realizar pequenas cirurgias; confira - Tribuna do Norte,240,28,13,0,0,0,0,281,
UERN abre concurso com mais de 100 vagas - Blog do Heitor Gregório,86,0,0,0,0,0,0,86,
UERN adota peso regional em nota do Enem de estudantes de escolas do RN - Tribuna do Norte,54,0,0,0,0,0,0,54,
UFERSA abre curso para formação de piloto comercial; previsão de início em 2024 - Tribuna do Norte,89,0,0,0,0,0,0,89,
UFRN 'esvazia' residência universitária - Tribuna do Norte,20,0,0,0,0,0,0,20,
UFRN abre inscrições para curso gratuito de italiano - Tribuna do Norte,3802,276,164,132,60,71,142,4647,
UFRN abre inscrições para curso gratuito de língua japonesa - Tribuna do Norte,3727,253,154,104,42,36,218,4534,
"UFRN abre inscrições para cursos presenciais de inglês, francês, espanhol, alemão, Libras e latim - Tribuna do Norte",10597,877,501,496,279,162,612,13524,
UFRN admite erros e inverte pesos - Tribuna do Norte,19,0,0,0,0,0,0,19,
UFRN adota sistema de cotas - Tribuna do Norte,36,0,0,0,0,0,0,36,
UFRN avalia proposta para criação de curso de energias renováveis - Tribuna do Norte,35,0,0,0,0,0,0,35,
"UFRN começa 2024 com um déficit de R$ 4,2 milhões - Tribuna do Norte",1373,99,50,65,36,37,42,1702,
UFRN divulga resultado final do processo seletivo de vagas residuais; veja lista - Tribuna do Norte,1718,88,74,62,42,31,46,2061,
UFRN lança edital para concurso público para nível médio; veja - Tribuna do Norte,54,0,0,0,0,0,0,54,
UFRN oferece 195 vagas para mestrado e doutorado; saiba - Tribuna do Norte,11288,1021,572,508,289,236,266,14180,
UFRN oferta 300 vagas para cursos de graduação EaD - Tribuna do Norte,125,0,0,0,0,0,0,125,
UFRN oferta 535 vagas residuais em cursos; veja como participar - Tribuna do Norte,58,0,0,0,0,0,0,58,
UFRN oferta doutorado no interior do RN - Tribuna do Norte,917,69,20,29,15,12,32,1094,
UFRN oferta primeiro doutorado no interior do RN - Tribuna do Norte,6284,427,256,300,169,139,138,7713,
UFRN ofertará 7.186 vagas para graduação no Sisu 2024 - Tribuna do Norte,139,0,0,0,0,0,22,161,
UFRN precisa de quase R$ 10 milhões para não terminar o ano com déficit - Tribuna do Norte,99,11,0,0,0,0,18,128,
UFRN publica edital do Sisu 2024 - Tribuna do Norte,207,12,0,0,0,0,21,240,
UMA SENADORA MAIS RECATADA - Território Livre,92,0,0,0,0,0,0,92,
UNI-RN afasta pró-reitor envolvido em suposta fraude financeira; veja o caso - Tribuna do Norte,155,0,0,0,0,0,0,155,
UPAs registram superlotação e pacientes esperam por horas - Tribuna do Norte,619,78,56,48,28,55,11,895,
Uber Moto chega em novas cidades no Rio Grande do Norte; confira - Tribuna do Norte,44,0,0,0,0,0,0,44,
Uber em Natal: lei que regula motoristas por aplicativos é publicada - Tribuna do Norte,46,0,0,0,0,0,0,46,
Uber: todas as corridas têm que ter ar-condicionado sem taxa extra - Tribuna do Norte,488,46,28,30,16,18,19,645,
"Uern divulga edital com mais de 2 mil vagas em cursos de graduação em Mossoró, Assú, Caicó, Natal, Patu e Pau dos Ferros - Tribuna do Norte",100,0,0,0,0,0,0,100,
"Uern divulga edital com mais de 2 mil vagas em graduação em Mossoró, Assú, Caicó e Natal - Tribuna do Norte",22,0,0,0,0,0,0,22,
"Uern divulga edital com mais de 2 mil vagas em graduação para Mossoró, Assú, Caicó e Natal - Tribuna do Norte",2946,249,121,98,64,35,177,3690,
Uern oferece mais de 200 vagas em cursos de mestrado e doutorado - Blog do Heitor Gregório,44,0,0,0,0,0,0,44,
Uern oferece mais de 200 vagas em cursos de mestrado e doutorado; confira - Tribuna do Norte,515,101,55,41,18,15,20,765,
Uern oferta 25 vagas para curso de especialização em Letras - Tribuna do Norte,2236,209,93,116,18,11,60,2743,
Ufersa abre vagas para curso de Eletricista de Sistemas de Energias Renováveis - Tribuna do Norte,57,0,0,0,0,0,0,57,
Ufersa publica recomendação de uso de máscara em lugares fechados; entenda - Tribuna do Norte,518,44,35,23,17,16,27,680,
Um adeus a Márcia Dantas Varella - Blog do Heitor Gregório,68,0,0,0,0,0,0,68,
"Um ano após atos do 8 de janeiro, STF mantém 66 presos - Tribuna do Norte",64,0,0,0,0,0,0,64,
"Um dos alvos do Irã, Paquistão expulsa embaixador e promete troco - Tribuna do Norte",50,10,0,0,0,0,0,60,
"Um livro escrito pelo carcereiro de Lula, você compraria? - Território Livre",84,0,0,0,0,0,0,84,
Um novo rosto para Spartacus - Tribuna do Norte,24,0,0,0,0,0,0,24,
Um olhar crítico sobre carros elétricos - Território Livre,142,0,0,0,0,0,0,142,
Um palacete à venda - Tribuna do Norte,22,0,0,0,0,0,0,22,
Um time que tinha cinco camisas 10 - Tribuna do Norte,28,0,0,0,0,0,0,28,
Uma foto é só uma foto ou é largada de candidatura de Paulinho Freire? - Território Livre,275,0,0,0,0,0,0,275,
Uma sinuca de bico para Álvaro Dias jogar depois das férias - Território Livre,358,0,0,0,0,0,0,358,
Uma sociedade de excluídos - Tribuna do Norte,15,0,0,0,0,0,0,15,
Unimed Natal abre processo seletivo para admissão de cooperados anestesistas - Tribuna do Norte,301,25,23,15,0,26,0,390,
Unimed Natal emite nota de esclarecimento - Blog do Heitor Gregório,241,0,0,0,0,0,0,241,
Unimed Natal suspende atendimento para autistas em casa e na escola - Tribuna do Norte,12,0,0,0,0,0,0,12,
Universidade afasta pró-reitor após denúncias - Tribuna do Norte,22,0,0,0,0,0,0,22,
Universidades públicas do RN oferecem mais de 12 mil vagas - Tribuna do Norte,67,0,0,0,0,0,0,67,
União Brasil pretende ampliar conversas para fortalecer partido nas eleições municipais - Tribuna do Norte,375,45,24,35,16,23,0,518,
União suspende pesca de atum e empresas do RN podem ter prejuízo de R$ 30 milhões - Tribuna do Norte,140,0,0,0,0,0,0,140,
Urbana inicia serviço em pontos críticos da Avenida das Fronteiras nesta quarta-feira   - Tribuna do Norte,921,63,52,30,34,41,25,1166,
Usibrás conclui sua fábrica em Mossoró - Território Livre,42,0,0,0,0,0,0,42,
VIP:Corretora de imóveis francesa é sucesso na Netflix e fecha parceria no Rio Grande do Norte - Território Livre,131,0,0,0,0,0,0,131,
Vacina contra dengue está na rede privada - Tribuna do Norte,574,44,34,28,16,27,15,738,
Vacina pediátrica contra a covid-19 é incluída no calendário anual - Tribuna do Norte,95,19,0,0,0,0,0,114,
Vacina recombinante Zalika contra covid-19 é registrada pela Anvisa - Tribuna do Norte,46,0,0,0,0,0,0,46,
Vacina reduz riscos de contrair Aids - Tribuna do Norte,16,0,0,0,0,0,0,16,
Vacinação contra dengue vai priorizar faixa etária de 6 a 16 anos - Tribuna do Norte,18,0,0,0,0,0,0,18,
Vacinação contra dengue: 19 cidades do RN receberão doses do imunizante - Tribuna do Norte,361,47,43,20,22,17,11,521,
Vagas em Natal: EFOMM abre seleção para Oficiais da Marinha Mercante 2024 - Tribuna do Norte,17,0,0,0,0,0,0,17,
"Vale do Pará reformula nome e passa a se chamar ""VALE"" - Território Livre",138,0,0,0,0,0,0,138,
"Vale perde R$ 8,5 bilhões em valor de mercado na semana - Tribuna do Norte",256,18,0,19,0,12,0,305,
"Valores oferecidos por outros clubes dificultam contratações, diz executivo do ABC - Tribuna do Norte",1182,60,41,49,61,43,0,1436,
Vanessa Lopes aperta o botão de desistência do BBB - Tribuna do Norte,1170,183,134,108,76,67,36,1774,
"Vasco bate San Lorenzo, levanta troféu simbólico e vence duas vezes no mesmo dia - Tribuna do Norte",199,0,0,0,0,0,0,199,
"Vasco enfrenta o Bangu no Mané Garrincha, em Brasília - Tribuna do Norte",159,14,0,0,0,0,0,173,
Vasco lança camisa comemorativa ao retorno a Série A em 2010 - Tribuna do Norte,37,0,0,0,0,0,0,37,
Vaticano rebate reação conservadora dentro da Igreja Católica sobre bênçãos a casais gays - Tribuna do Norte,98,0,0,0,0,0,0,98,
Vazamento de gás é registrado na Caern na manhã deste domingo; entenda - Tribuna do Norte,610,21,30,27,28,33,0,749,
Vazamento seguido de incêndio é contido na Refinaria Potiguar Clara Camarão - Tribuna do Norte,20,0,0,0,0,0,0,20,
Veja a lista de indicados do Oscar 2024 em todas as categorias - Tribuna do Norte,63,0,0,0,0,0,0,63,
Veja alguns dos artistas beneficiados com R$ 1 bilhão da Lei Rouanet - Tribuna do Norte,23,0,0,0,0,0,0,23,
Veja como se candidatar a uma das 1.369 vagas na Guararapes - Tribuna do Norte,36,0,0,0,0,0,0,36,
Veja linha do tempo sobre o Hospital Walfredo Gurgel - Tribuna do Norte,14,0,0,0,0,0,0,14,
Veja locais para realização de testes de Covid-19 em Natal - Tribuna do Norte,382,55,33,33,35,37,7,582,
Veja o que as cartas e os astros revelam sobre 2024 - Tribuna do Norte,807,61,53,49,35,40,26,1071,
Veja quais lojas irão abrir no feriado de Santos Reis no Alecrim - Tribuna do Norte,1088,51,39,33,22,16,21,1270,
Velório das irmãs que morreram em acidente na Bernardo Vieira é marcado pela comoção - Tribuna do Norte,23,0,0,0,0,0,0,23,
Velório de Fabian Vargas será no Morada da Paz de Emaús - Blog do Heitor Gregório,368,10,11,18,0,0,0,407,
Velório de Zagallo acontece na CBF com presença e público e personalidades do esporte - Tribuna do Norte,99,0,0,0,0,0,0,99,
Vem aí a 1ª Prévia MarNary de Carnaval by Bebeto Torres - Território Livre,354,0,0,0,0,0,0,354,
Vem aí uma série Netflix sobre Ayrton Senna - Território Livre,76,0,0,0,0,0,0,76,
Venda de ingressos para jogo do Flamengo em Natal é iniciada - Tribuna do Norte,2489,122,82,32,24,0,133,2882,
"Venda de veículos cresce 12% em 2023, diz balanço da Fenabrave - Tribuna do Norte",15,0,0,0,0,0,0,15,
Vendas de itens carnavalescos ainda estão fracas no comércio de Natal - Tribuna do Norte,68,0,0,0,0,0,0,68,
Vendas de supermercados têm alta de 3% em 2023 - Tribuna do Norte,94,16,0,0,0,0,0,110,
"Vendas de supermercados têm alta de 3% em 2023, diz Abras - Tribuna do Norte",29,0,0,0,0,0,0,29,
