# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20220101
# Data de término: 20221231
Título da página e nome da tela,Visualizações,Usuários,Visualizações por usuário,Tempo médio de engajamento,Contagem de eventos,Conversões,Receita total
O TL também está de LUTO - Território Livre,659,413,1.5956416464891041,7.39225181598063,1648,0,0
Rio com água vermelha assusta moradores de Caicó - Blog do Heitor Gregório,659,396,1.6641414141414141,29.67929292929293,1621,0,0
Flávio Dino pede fim de acampamentos bolsonaristas no País - 26/12/2022 - Notícia - Tribuna do Norte,658,563,1.1687388987566607,65.27886323268206,2568,0,0
Justiça Eleitoral alerta sobre possível alteração em local de votação - 30/09/2022 - Notícia - Tribuna do Norte,658,503,1.3081510934393639,20.427435387673956,3013,0,0
Nasa divulga novas imagens obtidas pelo telescópio James Webb; veja - 12/07/2022 - Notícia - Tribuna do Norte,658,618,1.064724919093851,36.38996763754045,1766,0,0
Norberto disse encontrar o América num bom caminho - 19/12/2022 - Notícia - Tribuna do Norte,658,590,1.1152542372881356,60.31525423728814,3245,0,0
Operação da Polícia Civil combate tráfico de drogas e comércio ilegal de armas no RN - 11/11/2022 - Notícia - Tribuna do Norte,658,526,1.2509505703422052,30.804182509505704,3614,0,0
Primeiro dia de prova do Enem acontece neste domingo - 08/11/2022 - Notícia - Tribuna do Norte,658,540,1.2185185185185186,36.105555555555554,3070,0,0
Sisu divulga resultados de selecionados para universidades; veja lista aqui - 22/02/2022 - Notícia - Tribuna do Norte,658,516,1.2751937984496124,17.69573643410853,3115,0,0
Superman para sempre - 23/07/2022 - Notícia - Tribuna do Norte,658,552,1.1920289855072463,97.79166666666667,1895,0,0
Surfe: Jadson e Ítalo avançam em Margaret River; ambos estão garantidos na elite em 2023 - 03/05/2022 - Notícia - Tribuna do Norte,658,597,1.102177554438861,69.64991624790619,1878,0,0
BNDES e Petrobras lançam edital para apoiar recuperação de manguezais e restingas no litoral brasileiro - 17/11/2022 - Notícia - Tribuna do Norte,657,446,1.4730941704035874,45.67488789237668,4070,0,0
Linhas de ônibus de Natal terão reforço no dia da votação neste domingo (2); Tarifa social será aplicada - 30/09/2022 - Notícia - Tribuna do Norte,657,507,1.2958579881656804,37.895463510848124,2701,0,0
PL lança Rogério Marinho para Presidência do Senado - 30/11/2022 - Notícia - Tribuna do Norte,657,577,1.1386481802426343,149.74003466204505,3387,0,0
Polícia prende suspeito de matar ganhador de prêmio milionário na Mega-Sena - 17/09/2022 - Notícia - Tribuna do Norte,657,489,1.343558282208589,70.22699386503068,2837,0,0
Solar Bela Vista reabre nesta quinta-feira (28) em solenidade - 27/04/2022 - Notícia - Tribuna do Norte,657,566,1.1607773851590106,82.60777385159011,1572,0,0
Supremo condena Daniel Silveira - 20/04/2022 - Notícia - Tribuna do Norte,657,577,1.1386481802426343,187.57712305025996,1436,0,0
Ítalo Ferreira quebra nariz em treino preparatório para etapa do mundial - 25/04/2022 - Notícia - Tribuna do Norte,657,579,1.1347150259067358,56.241796200345426,1546,0,0
CPRE detém condutores e apreende seis motos em ação contra 'rolezinho' em Natal - 01/12/2022 - Notícia - Tribuna do Norte,656,554,1.184115523465704,57.431407942238266,3329,0,0
Cada R$ 1 investido em arte e cultura gera R$ 13 na economia - 18/05/2019 - Notícia - Tribuna do Norte,656,499,1.314629258517034,41.97595190380761,2919,0,0
"Lula, Ciro Gomes e Tebet saem em defesa de Vera Magalhães após ataque em debate - 14/09/2022 - Notícia - Tribuna do Norte",656,583,1.1252144082332762,107.1663807890223,2423,0,0
PT adia encontro que tomaria decisão oficial sobre aliança - 19/05/2022 - Notícia - Tribuna do Norte,656,577,1.1369150779896013,114.42807625649914,1439,0,0
Palmeiras vende jovem Endrick ao Real Madrid por R$ 408 milhões; negociação é a maior da história - 15/12/2022 - Notícia - Tribuna do Norte,656,515,1.2737864077669903,53.1495145631068,3765,0,0
'Receba!': Luva de Pedreiro extrapola fronteiras baianas com vídeos curtos - 26/03/2022 - Notícia - Tribuna do Norte,655,590,1.1101694915254237,28.825423728813558,2491,0,0
"Depois de Diogo Mainardi, Mario Sabino também sai do Antagonista - Território Livre",655,513,1.2768031189083822,45.29044834307992,2068,0,0
Eleitores que não poderão votar podem justificar ausência pelo e-título; Entenda - 01/10/2022 - Notícia - Tribuna do Norte,655,533,1.2288930581613509,37.54033771106942,3032,0,0
Grupo Conexão anuncia sua nova marca Alares - 10/11/2022 - Notícia - Tribuna do Norte,655,536,1.2220149253731343,50.149253731343286,3528,0,0
Sena segue acumulando bons números no América - 02/12/2022 - Notícia - Tribuna do Norte,655,599,1.0934891485809684,73.92821368948248,3208,0,0
Uber e 99 reajustam valor de tarifas para motoristas no Estado - 15/09/2021 - Notícia - Tribuna do Norte,655,565,1.1592920353982301,30.534513274336284,2623,0,0
As fotos que o Presidente Jair Bolsonaro esqueceu com Roberto Jefferson (video) - Território Livre,654,261,2.5057471264367814,26.946360153256705,1124,0,0
Ex-presidente do Senado é internado com fortes dores abdominais - 06/05/2022 - Notícia - Tribuna do Norte,654,544,1.2022058823529411,51.591911764705884,1418,0,0
"Justiça libera R$ 1,6 bilhão em pagamento de atrasados do INSS - 26/12/2022 - Notícia - Tribuna do Norte",654,558,1.1720430107526882,27.804659498207887,2814,0,0
MPE emite parecer favorável a cassação de vereadores em Mossoró e Currais Novos; veja casos - 12/05/2022 - Notícia - Tribuna do Norte,654,575,1.137391304347826,75.44173913043478,1578,0,0
Shopping abre vagas de emprego no RN; confira - 08/04/2022 - Notícia - Tribuna do Norte,654,478,1.3682008368200838,29.784518828451883,1827,0,0
Um RN mais seguro e forte - 17/05/2022 - Notícia - Tribuna do Norte,654,562,1.1637010676156583,28.772241992882563,1435,0,0
Vinte notas de Roda Viva - Território Livre,654,247,2.6477732793522266,103.93522267206478,1116,0,0
Cerveja versus ideologia - 14/11/2022 - Notícia - Tribuna do Norte,653,517,1.263056092843327,146.6073500967118,3829,0,0
Do esplendor à escuridão - 25/06/2022 - Notícia - Tribuna do Norte,653,550,1.1872727272727273,117.25090909090909,1666,0,0
Governo Bolsonaro acumula escândalos de corrupção; confira os principais - 22/06/2022 - Notícia - Tribuna do Norte,653,515,1.2679611650485436,103.99417475728156,1685,0,0
Rio Grande do Norte deixa de ter menor custo de construção civil do país - 11/05/2022 - Notícia - Tribuna do Norte,653,579,1.1278065630397236,48.9119170984456,1603,0,0
Festival de cinema francês chega em Natal na próxima semana; veja - 16/06/2022 - Notícia - Tribuna do Norte,652,533,1.2232645403377111,46.27392120075047,2064,0,0
Águas do rio São Francisco chegam hoje ao RN; entenda transposição - 09/02/2022 - Notícia - Tribuna do Norte,652,500,1.304,78.198,2422,0,0
ANS garante cobertura de tratamentos para transtornos autistas - 24/06/2022 - Notícia - Tribuna do Norte,650,576,1.1284722222222223,41.239583333333336,1736,0,0
Caern realiza parada programada em bairros da Zona Norte na próxima terça-feira (7) - 03/06/2022 - Notícia - Tribuna do Norte,650,589,1.1035653650254669,31.71137521222411,1495,0,0
"Censo mostra escolas sem internet, água potável e quadra coberta no RN - 12/06/2022 - Notícia - Tribuna do Norte",650,502,1.294820717131474,81.89043824701196,1892,0,0
"Flamengo e Fluminense se enfrentam no Maracanã, neste domingo - 17/09/2022 - Notícia - Tribuna do Norte",650,552,1.1775362318840579,32.46557971014493,2542,0,0
Lei que mudou escolha para o Quinto é inconstitucional - 05/09/2022 - Notícia - Tribuna do Norte,650,597,1.0887772194304857,77.25460636515913,2801,0,0
Bolsonaro defende Moro e diz que busca na casa de ex-juiz foi 'covardia' - 06/09/2022 - Notícia - Tribuna do Norte,649,585,1.1094017094017095,94.1931623931624,2652,0,0
Cratera preocupa moradores na Zona Oeste de Natal; Defesa Civil isolou a área - 02/07/2022 - Notícia - Tribuna do Norte,649,595,1.0907563025210083,44.890756302521005,1676,0,0
Uma derrota para sempre - 02/07/2022 - Notícia - Tribuna do Norte,649,549,1.1821493624772312,116.9271402550091,1455,0,0
Bolsonaro oficializa candidatura em convenção e busca ampliar discurso - 23/07/2022 - Notícia - Tribuna do Norte,648,586,1.10580204778157,99.36348122866895,1677,0,0
"Com previsão de chuvas fortes no litoral, confira medidas de segurança - 23/05/2022 - Notícia - Tribuna do Norte",648,545,1.1889908256880735,63.41651376146789,1557,0,0
Confronto direto hoje na Arena pode fazer América disputar ponta do Grupo C - 20/05/2022 - Notícia - Tribuna do Norte,648,567,1.1428571428571428,89.20811287477954,1381,0,0
Famílias afetadas pelas chuvas em Nísia Floresta recebem abrigo em escolas - 08/07/2022 - Notícia - Tribuna do Norte,648,535,1.2112149532710281,54.299065420560744,1704,0,0
Gleisi faz contato com Ciro Nogueira; Mourão procura Alckmin - 31/10/2022 - Notícia - Tribuna do Norte,648,574,1.1289198606271778,156.23519163763066,3078,0,0
PSG quer vender o craque Neymar por R$ 472 milhões - 28/04/2022 - Notícia - Tribuna do Norte,648,583,1.1114922813036021,96.73927958833619,1630,0,0
"Um grande investimento, que dá norte à saúde pública do RN - 07/06/2022 - Notícia - Tribuna do Norte",648,543,1.1933701657458564,24.36279926335175,1437,0,0
Bancada do RN define metas para investimentos federais - 03/07/2022 - Notícia - Tribuna do Norte,647,561,1.1532976827094474,129.5258467023173,1496,0,0
Candidaturas que morreram na praia gastaram ao menos R$ 15 milhões - 06/08/2022 - Notícia - Tribuna do Norte,647,582,1.111683848797251,103.52577319587628,1350,0,0
"Corrida com pés descalços, conheça a modalidade que tem potencial de reduzir lesões - 07/05/2022 - Notícia - Tribuna do Norte",647,521,1.2418426103646834,82.48560460652591,1767,0,0
Número de candidatos policiais no RN dobra em 16 anos - 17/08/2022 - Notícia - Tribuna do Norte,647,553,1.1699819168173597,67.21699819168174,1518,0,0
Pilotos e comissários aprovam greve a partir da próxima segunda-feira - 15/12/2022 - Notícia - Tribuna do Norte,647,520,1.2442307692307693,30.86346153846154,3470,0,0
Ronaldinho Gaúcho e Daniel Alves se encontram com o papa Francisco na Itália - 20/05/2022 - Notícia - Tribuna do Norte,647,591,1.0947546531302876,62.10321489001692,1670,0,0
"Sem Tebet, MDB pode ficar com Bolsonaro - 03/05/2022 - Notícia - Tribuna do Norte",647,560,1.1553571428571427,114.95535714285714,1332,0,0
Sindsaúde fará paralisação no Estado para cobrar pagamento do piso - 18/08/2022 - Notícia - Tribuna do Norte,647,502,1.2888446215139442,74.60956175298804,1544,0,0
Agendão Cultural do Natal em Natal para o fim de semana - 25/11/2022 - Notícia - Tribuna do Norte,646,501,1.2894211576846308,78.39720558882236,4372,0,0
Bolsonaro volta a atacar ministros do STF e diz que Moraes quer incriminá-lo - 02/08/2022 - Notícia - Tribuna do Norte,646,582,1.1099656357388317,108.48281786941581,1433,0,0
Homem mata ex-mulher e depois comete suicídio na presença das filhas em Natal - 04/03/2022 - Notícia - Tribuna do Norte,646,546,1.1831501831501832,58.93223443223443,1912,0,0
Lula e Bolsonaro fazem tour em busca de apoio no Nordeste - 13/10/2022 - Notícia - Tribuna do Norte,646,544,1.1875,57.685661764705884,3043,0,0
Origem da família Gurgel Amaral - 07/12/2019 - Notícia - Tribuna do Norte,646,522,1.2375478927203065,88.09003831417624,2804,0,0
3R quer perfurar milhares de poços para ter 100 mil barris - 02/07/2022 - Notícia - Tribuna do Norte,645,572,1.1276223776223777,130.43356643356643,1630,0,0
Acorde Final: Seleção Brasileira iniciará a Copa sabendo que terá que escolher novo técnico após Catar - 19/11/2022 - Notícia - Tribuna do Norte,645,508,1.2696850393700787,58.20472440944882,3590,0,0
Candidato que morreu no RN é o quinto a falecer em TAFs ou treinamentos neste ano - 03/12/2021 - Notícia - Tribuna do Norte,645,554,1.1642599277978338,54.90072202166065,2498,0,0
"Maternidade após os 40 anos: emoções, desafios e riscos - 12/11/2022 - Notícia - Tribuna do Norte",645,541,1.1922365988909427,117.71349353049908,3739,0,0
Veja o que pode e o que é proibido na campanha eleitoral - 22/08/2022 - Notícia - Tribuna do Norte,645,553,1.166365280289331,83.0253164556962,2277,0,0
"Cassiano Arruda, Author at Território Livre",644,159,4.050314465408805,59.874213836477985,1211,0,0
Covid-19: infectologistas defendem volta das máscaras e mais vacinação - 11/11/2022 - Notícia - Tribuna do Norte,644,551,1.1687840290381126,72.12159709618875,3718,0,0
Força Aérea intercepta avião com 500 quilos de cocaína - 04/07/2022 - Notícia - Tribuna do Norte,644,595,1.0823529411764705,62.843697478991594,1515,0,0
Dia Mundial da Limpeza é celebrado neste sábado (17) com ações no RN - 16/09/2022 - Notícia - Tribuna do Norte,643,450,1.4288888888888889,53.41777777777778,2406,0,0
Outubro Rosa: RN tem maior taxa de incidência de câncer de mama no NE - 06/10/2022 - Notícia - Tribuna do Norte,643,495,1.298989898989899,67.54949494949496,2586,0,0
Petrobras reduz preços da gasolina e do diesel para as distribuidoras - 06/12/2022 - Notícia - Tribuna do Norte,643,500,1.286,52.858,3292,0,0
Samantha Schmütz pede desculpas a Juliette por questionamento artístico - 18/05/2022 - Notícia - Tribuna do Norte,643,591,1.0879864636209813,86.75972927241963,1450,0,0
Tomam posse no RN mais de 300 novos policiais civis - 07/11/2022 - Notícia - Tribuna do Norte,643,529,1.2155009451795842,76.1531190926276,2711,0,0
"Censo 2022 está 34,2% concluído no RN, diz IBGE - 26/09/2022 - Notícia - Tribuna do Norte",642,498,1.2891566265060241,71.47590361445783,2896,0,0
Comércio da capital potiguar tem horário especial de funcionamento no final do ano; confira - 28/12/2022 - Notícia - Tribuna do Norte,642,516,1.244186046511628,28.399224806201552,2467,0,0
"Fenômeno na internet, potiguar lança livro de poesia e prosa poética - 06/05/2022 - Notícia - Tribuna do Norte",642,495,1.2969696969696969,58.42626262626263,1674,0,0
Senado aprova indicações de Bolsonaro para o STJ com ampla maioria - 23/11/2022 - Notícia - Tribuna do Norte,642,576,1.1145833333333333,83.35069444444444,4415,0,0
Caern suspende abastecimento em bairros da Zona Oeste de Natal - 28/07/2022 - Notícia - Tribuna do Norte,641,588,1.0901360544217686,27.767006802721088,1702,0,0
"Colombianos protestam contra o presidente Petro, que assumiu há 50 dias - 27/09/2022 - Notícia - Tribuna do Norte",641,567,1.1305114638447973,83.0352733686067,2945,0,0
Criminosos roubam veículo na Zona Norte de Natal - 29/06/2022 - Notícia - Tribuna do Norte,641,582,1.1013745704467355,40.69931271477663,1482,0,0
"Diferença entre Lula e Bolsonaro é de 4,7 pontos percentuais - 25/08/2022 - Notícia - Tribuna do Norte",641,591,1.0846023688663282,49,1477,0,0
Justiça suspende caso de sonegação de Neymar na Receita Federal - 29/07/2022 - Notícia - Tribuna do Norte,641,544,1.1783088235294117,37.49080882352941,2729,0,0
Natal inicia vacinação de idosos a partir de 80 anos com a 5º dose - 22/11/2022 - Notícia - Tribuna do Norte,641,518,1.2374517374517375,54.8957528957529,4293,0,0
Cientistas alertam sobre estudos que ligam o álcool a benefícios - 31/10/2022 - Notícia - Tribuna do Norte,640,557,1.1490125673249552,99.48473967684022,3075,0,0
Entenda como funciona processo de checagem de informações - 06/08/2022 - Notícia - Tribuna do Norte,640,515,1.2427184466019416,71.75922330097087,1744,0,0
Mercado erótico cresce na pandemia - 30/10/2021 - Notícia - Tribuna do Norte,640,551,1.161524500907441,31.228675136116152,2633,0,0
Senador diz que recebeu do orçamento por apoio a Pacheco - 08/07/2022 - Notícia - Tribuna do Norte,640,576,1.1111111111111112,73.73611111111111,1383,0,0
Dengue: RN autoriza agentes de endemias a entrarem em imóveis abandonados - 20/05/2022 - Notícia - Tribuna do Norte,639,532,1.2011278195488722,45.56015037593985,1658,0,0
Dennis Carvalho continua internado com infecção generalizada grave - 29/12/2022 - Notícia - Tribuna do Norte,639,569,1.1230228471001757,19.75395430579965,2939,0,0
Gente que acontece - 01/11/2022 - Notícia - Tribuna do Norte,639,456,1.4013157894736843,110.98464912280701,2868,0,0
Natal 420 anos: Os nomes da história de Natal - 25/12/2019 - Notícia - Tribuna do Norte,639,482,1.3257261410788381,55.86929460580913,2652,0,0
O bebê de Polanski - 09/08/2019 - Notícia - Tribuna do Norte,639,574,1.113240418118467,89.52613240418118,2864,0,0
RN abrirá caminho para 1ª planta de combustível sustentável para aviação - 02/07/2022 - Notícia - Tribuna do Norte,639,572,1.117132867132867,116.4895104895105,1568,0,0
RN tem oito medidas protetivas concedidas para mulheres por dia - 24/08/2022 - Notícia - Tribuna do Norte,639,445,1.4359550561797754,80.44044943820225,1635,0,0
Setor produtivo defende candidatura de Rogério Marinho - 07/12/2022 - Notícia - Tribuna do Norte,639,553,1.1555153707052441,87.31103074141049,3573,0,0
Brasil se torna o terceiro país do mundo com maior número de casos de varíola do macaco - 19/08/2022 - Notícia - Tribuna do Norte,638,527,1.2106261859582543,42.193548387096776,1701,0,0
Capes oferece até 2.035 bolsas do programa de estudos doutorado- sanduíche no exterior - 30/12/2022 - Notícia - Tribuna do Norte,638,495,1.288888888888889,19.022222222222222,2649,0,0
